0, 0.0, 0.0, 0.0
1, 14.599999999999994, 0.0, 0.0
2, 29.200000000000003, 0.0, 0.0
3, 43.8, 0.0, 0.0
4, 58.4, 0.0, 0.0
5, 73.0, 0.0, 0.0
6, 87.6, 0.0, 0.0
7, 102.19999999999999, 0.0, 0.0
8, 116.8, 0.0, 0.0
9, 131.4, 0.0, 0.0
10, 146.0, 0.0, 0.0
11, -7.299999999999997, 12.643970895252806, 0.0
12, 7.299999999999997, 12.643970895252806, 0.0
13, 21.9, 12.643970895252806, 0.0
14, 36.5, 12.643970895252806, 0.0
15, 51.099999999999994, 12.643970895252806, 0.0
16, 65.7, 12.643970895252806, 0.0
17, 80.3, 12.643970895252806, 0.0
18, 94.89999999999999, 12.643970895252806, 0.0
19, 109.5, 12.643970895252806, 0.0
20, 124.1, 12.643970895252806, 0.0
21, 138.7, 12.643970895252806, 0.0
22, 160.6, 8.429313930168547, 0.0
23, -14.599999999999994, 25.287941790505585, 0.0
24, 0.0, 25.287941790505585, 0.0
25, 14.599999999999994, 25.287941790505585, 0.0
26, 29.200000000000003, 25.287941790505585, 0.0
27, 43.8, 25.287941790505585, 0.0
28, 58.4, 25.287941790505585, 0.0
29, 73.0, 25.287941790505585, 0.0
30, 87.6, 25.287941790505585, 0.0
31, 102.19999999999999, 25.287941790505585, 0.0
32, 116.8, 25.287941790505585, 0.0
33, 131.4, 25.287941790505585, 0.0
34, 153.3, 21.073284825421325, 0.0
35, 167.89999999999998, 21.073284825421325, 0.0
36, -21.89999999999999, 37.93191268575839, 0.0
37, -7.299999999999997, 37.93191268575839, 0.0
38, 7.299999999999997, 37.93191268575839, 0.0
39, 21.9, 37.93191268575839, 0.0
40, 36.5, 37.93191268575839, 0.0
41, 51.099999999999994, 37.93191268575839, 0.0
42, 65.7, 37.93191268575839, 0.0
43, 80.3, 37.93191268575839, 0.0
44, 94.89999999999999, 37.93191268575839, 0.0
45, 109.5, 37.93191268575839, 0.0
46, 124.1, 37.93191268575839, 0.0
47, 146.0, 33.71725572067413, 0.0
48, 160.6, 33.71725572067413, 0.0
49, 175.2, 33.71725572067413, 0.0
50, -29.200000000000003, 50.57588358101121, 0.0
51, -14.599999999999994, 50.57588358101121, 0.0
52, 0.0, 50.57588358101121, 0.0
53, 14.599999999999994, 50.57588358101121, 0.0
54, 29.200000000000003, 50.57588358101121, 0.0
55, 43.8, 50.57588358101121, 0.0
56, 58.4, 50.57588358101121, 0.0
57, 73.0, 50.57588358101121, 0.0
58, 87.6, 50.57588358101121, 0.0
59, 102.19999999999999, 50.57588358101121, 0.0
60, 116.8, 50.57588358101121, 0.0
61, 138.7, 46.36122661592695, 0.0
62, 153.3, 46.36122661592695, 0.0
63, 167.89999999999998, 46.36122661592695, 0.0
64, 182.5, 46.36122661592695, 0.0
65, -36.5, 63.219854476264004, 0.0
66, -21.89999999999999, 63.219854476264004, 0.0
67, -7.299999999999997, 63.219854476264004, 0.0
68, 7.299999999999997, 63.219854476264004, 0.0
69, 21.9, 63.219854476264004, 0.0
70, 36.5, 63.219854476264004, 0.0
71, 51.099999999999994, 63.219854476264004, 0.0
72, 65.7, 63.219854476264004, 0.0
73, 80.3, 63.219854476264004, 0.0
74, 94.89999999999999, 63.219854476264004, 0.0
75, 109.5, 63.219854476264004, 0.0
76, 131.4, 59.005197511179745, 0.0
77, 146.0, 59.005197511179745, 0.0
78, 160.6, 59.005197511179745, 0.0
79, 175.2, 59.005197511179745, 0.0
80, 189.8, 59.005197511179745, 0.0
81, -43.8, 75.86382537151681, 0.0
82, -29.200000000000003, 75.86382537151681, 0.0
83, -14.599999999999994, 75.86382537151681, 0.0
84, 0.0, 75.86382537151681, 0.0
85, 14.599999999999994, 75.86382537151681, 0.0
86, 29.200000000000003, 75.86382537151681, 0.0
87, 43.8, 75.86382537151681, 0.0
88, 58.4, 75.86382537151681, 0.0
89, 73.0, 75.86382537151681, 0.0
90, 87.6, 75.86382537151681, 0.0
91, 102.19999999999999, 75.86382537151681, 0.0
92, 124.1, 71.64916840643255, 0.0
93, 138.7, 71.64916840643255, 0.0
94, 153.3, 71.64916840643255, 0.0
95, 167.89999999999998, 71.64916840643255, 0.0
96, 182.5, 71.64916840643255, 0.0
